country,country_code,year,item,item_code,origin,Disponibilité intérieure,Disponibilité alimentaire (Kcal/personne/jour),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de matière grasse en quantité (g/personne/jour)
Fédération de Russie,185,2013,Citrons & Limes,2612,vegetal,210.0,1.0,0.01,0.01
Fédération de Russie,185,2013,Pamplemousse,2613,vegetal,190.0,1.0,0.0,0.0
Fédération de Russie,185,2013,"Agrumes, Autres",2614,vegetal,20.0,0.0,0.0,0.0
Fédération de Russie,185,2013,Bananes,2615,vegetal,1290.0,15.0,0.07,0.07
Fédération de Russie,185,2013,Bananes plantains,2616,vegetal,0.0,,,
Fédération de Russie,185,2013,Pommes,2617,vegetal,3853.0,25.0,0.14,0.14
Fédération de Russie,185,2013,Ananas,2618,vegetal,163.0,2.0,0.0,0.0
Fédération de Russie,185,2013,Dattes,2619,vegetal,21.0,1.0,0.0,0.0
Fédération de Russie,185,2013,Raisin,2620,vegetal,990.0,3.0,0.0,0.0
Fédération de Russie,185,2013,"Fruits, Autres",2625,vegetal,3211.0,29.0,0.24,0.24
Fédération de Russie,185,2013,Café,2630,vegetal,261.0,2.0,,
Fédération de Russie,185,2013,Feve de Cacao,2633,vegetal,207.0,11.0,1.03,1.03
Fédération de Russie,185,2013,Thé,2635,vegetal,162.0,1.0,,
Fédération de Russie,185,2013,Poivre,2640,vegetal,9.0,0.0,0.0,0.0
Fédération de Russie,185,2013,Piments,2641,vegetal,6.0,0.0,0.02,0.02
Fédération de Russie,185,2013,Girofles,2642,vegetal,0.0,0.0,0.0,0.0
Fédération de Russie,185,2013,"Épices, Autres",2645,vegetal,13.0,1.0,0.02,0.02
Fédération de Russie,185,2013,Vin,2655,vegetal,1306.0,18.0,,
Fédération de Russie,185,2013,Bière,2656,vegetal,8927.0,84.0,,
Fédération de Russie,185,2013,Boissons Fermentés,2657,vegetal,58.0,1.0,,
Fédération de Russie,185,2013,Boissons Alcooliques,2658,vegetal,1104.0,62.0,,
Fédération de Russie,185,2013,"Alcool, non Comestible",2659,vegetal,7.0,,,
Fédération de Russie,185,2013,Aliments pour enfants,2680,vegetal,32.0,2.0,0.02,0.02
Fédération de Russie,185,2013,Viande de Bovins,2731,animal,2430.0,90.0,6.72,6.72
Fédération de Russie,185,2013,Viande d'Ovins/Caprins,2732,animal,200.0,10.0,0.82,0.82
Fédération de Russie,185,2013,Viande de Suides,2733,animal,3671.0,115.0,9.42,9.42
Fédération de Russie,185,2013,Viande de Volailles,2734,animal,3957.0,92.0,5.83,5.83
Fédération de Russie,185,2013,"Viande, Autre",2735,animal,468.0,11.0,0.49,0.49
Fédération de Russie,185,2013,Abats Comestible,2736,animal,729.0,15.0,0.4,0.4
Fédération de Russie,185,2013,Graisses Animales Crue,2737,animal,978.0,64.0,7.08,7.08
Fédération de Russie,185,2013,"Beurre, Ghee",2740,animal,369.0,51.0,5.8,5.8
Fédération de Russie,185,2013,Crème,2743,animal,367.0,13.0,1.33,1.33
Fédération de Russie,185,2013,Oeufs,2744,animal,2368.0,59.0,4.16,4.16
Fédération de Russie,185,2013,Miel,2745,vegetal,69.0,4.0,,
Fédération de Russie,185,2013,Poissons Eau Douce,2761,animal,980.0,12.0,0.46,0.46
Fédération de Russie,185,2013,Perciform,2762,animal,1316.0,22.0,1.08,1.08
Fédération de Russie,185,2013,Poissons Pelagiques,2763,animal,1095.0,17.0,0.8,0.8
Fédération de Russie,185,2013,"Poissons Marins, Autres",2764,animal,0.0,0.0,0.0,0.0
Fédération de Russie,185,2013,Crustacés,2765,animal,113.0,1.0,0.01,0.01
Fédération de Russie,185,2013,Cephalopodes,2766,animal,110.0,2.0,0.02,0.02
Fédération de Russie,185,2013,"Mollusques, Autres",2767,animal,79.0,0.0,0.01,0.01
Fédération de Russie,185,2013,Animaux Aquatiques Autre,2769,animal,1.0,0.0,0.0,0.0
Fédération de Russie,185,2013,Plantes Aquatiques,2775,animal,10.0,0.0,0.0,0.0
Fédération de Russie,185,2013,Huiles de Poissons,2781,animal,2.0,0.0,0.0,0.0
Fédération de Russie,185,2013,Huiles de Foie de Poisso,2782,animal,0.0,0.0,0.0,0.0
Fédération de Russie,185,2013,Riz (Eq Blanchi),2805,vegetal,734.0,45.0,0.09,0.09
Fédération de Russie,185,2013,Lait - Excl Beurre,2848,animal,35182.0,269.0,15.28,15.28
Fédération de Russie,185,2013,Miscellanees,2899,vegetal,,1.0,0.01,0.01
Saint-Kitts-et-Nevis,188,2013,Blé,2511,vegetal,5.0,443.0,3.3,3.3
Saint-Kitts-et-Nevis,188,2013,Orge,2513,vegetal,1.0,,,
Saint-Kitts-et-Nevis,188,2013,Maïs,2514,vegetal,0.0,5.0,0.0,0.0
Saint-Kitts-et-Nevis,188,2013,Seigle,2515,vegetal,0.0,,,
Saint-Kitts-et-Nevis,188,2013,Avoine,2516,vegetal,0.0,18.0,0.3,0.3
Saint-Kitts-et-Nevis,188,2013,"Céréales, Autres",2520,vegetal,0.0,21.0,0.05,0.05
Saint-Kitts-et-Nevis,188,2013,Pommes de Terre,2531,vegetal,1.0,26.0,,
Saint-Kitts-et-Nevis,188,2013,Manioc,2532,vegetal,0.0,0.0,,
Saint-Kitts-et-Nevis,188,2013,Patates douces,2533,vegetal,0.0,8.0,,
Saint-Kitts-et-Nevis,188,2013,"Racines, Nda",2534,vegetal,1.0,22.0,0.05,0.05
Saint-Kitts-et-Nevis,188,2013,Ignames,2535,vegetal,0.0,2.0,0.0,0.0
Saint-Kitts-et-Nevis,188,2013,"Sucre, canne",2536,vegetal,0.0,,,
Saint-Kitts-et-Nevis,188,2013,Sucre Eq Brut,2542,vegetal,2.0,372.0,,
Saint-Kitts-et-Nevis,188,2013,Edulcorants Autres,2543,vegetal,1.0,51.0,,
Saint-Kitts-et-Nevis,188,2013,Haricots,2546,vegetal,0.0,7.0,0.05,0.05
Saint-Kitts-et-Nevis,188,2013,Pois,2547,vegetal,0.0,0.0,,
Saint-Kitts-et-Nevis,188,2013,Légumineuses Autres,2549,vegetal,0.0,38.0,0.25,0.25
Saint-Kitts-et-Nevis,188,2013,Noix,2551,vegetal,0.0,1.0,0.1,0.1
Saint-Kitts-et-Nevis,188,2013,Soja,2555,vegetal,0.0,0.0,,
Saint-Kitts-et-Nevis,188,2013,Arachides Decortiquees,2556,vegetal,0.0,20.0,1.67,1.67
Saint-Kitts-et-Nevis,188,2013,Graines de tournesol,2557,vegetal,,0.0,,
Saint-Kitts-et-Nevis,188,2013,Graines Colza/Moutarde,2558,vegetal,0.0,0.0,0.0,0.0
Saint-Kitts-et-Nevis,188,2013,Graines de coton,2559,vegetal,0.0,,,
Saint-Kitts-et-Nevis,188,2013,Coco (Incl Coprah),2560,vegetal,3.0,65.0,6.19,6.19
Saint-Kitts-et-Nevis,188,2013,"Plantes Oleiferes, Autre",2570,vegetal,0.0,,,
Saint-Kitts-et-Nevis,188,2013,Huile de Soja,2571,vegetal,0.0,103.0,11.67,11.67
Saint-Kitts-et-Nevis,188,2013,Huile d'Arachide,2572,vegetal,0.0,4.0,0.46,0.46
Saint-Kitts-et-Nevis,188,2013,Huile de Tournesol,2573,vegetal,0.0,0.0,0.05,0.05
Saint-Kitts-et-Nevis,188,2013,Huile de Colza&Moutarde,2574,vegetal,0.0,,,
Saint-Kitts-et-Nevis,188,2013,Huile Graines de Coton,2575,vegetal,0.0,0.0,0.0,0.0
Saint-Kitts-et-Nevis,188,2013,Huile de Palmistes,2576,vegetal,0.0,,,
Saint-Kitts-et-Nevis,188,2013,Huile de Palme,2577,vegetal,0.0,,,
Saint-Kitts-et-Nevis,188,2013,Huile de Coco,2578,vegetal,0.0,83.0,9.39,9.39
Saint-Kitts-et-Nevis,188,2013,Huile de Sésame,2579,vegetal,,0.0,,
Saint-Kitts-et-Nevis,188,2013,Huile d'Olive,2580,vegetal,0.0,6.0,0.71,0.71
Saint-Kitts-et-Nevis,188,2013,Huile de Germe de Maïs,2582,vegetal,0.0,11.0,1.27,1.27
Saint-Kitts-et-Nevis,188,2013,Huil Plantes Oleif Autr,2586,vegetal,0.0,106.0,11.92,11.92
Saint-Kitts-et-Nevis,188,2013,Tomates,2601,vegetal,0.0,2.0,,
Saint-Kitts-et-Nevis,188,2013,Oignons,2602,vegetal,0.0,4.0,0.05,0.05
Saint-Kitts-et-Nevis,188,2013,"Légumes, Autres",2605,vegetal,1.0,12.0,0.05,0.05
Saint-Kitts-et-Nevis,188,2013,"Oranges, Mandarines",2611,vegetal,1.0,4.0,,
Saint-Kitts-et-Nevis,188,2013,Citrons & Limes,2612,vegetal,0.0,0.0,,
Saint-Kitts-et-Nevis,188,2013,Pamplemousse,2613,vegetal,0.0,0.0,,
Saint-Kitts-et-Nevis,188,2013,"Agrumes, Autres",2614,vegetal,0.0,0.0,,
Saint-Kitts-et-Nevis,188,2013,Bananes,2615,vegetal,0.0,1.0,,
Saint-Kitts-et-Nevis,188,2013,Pommes,2617,vegetal,0.0,3.0,,
Saint-Kitts-et-Nevis,188,2013,Ananas,2618,vegetal,0.0,5.0,,
Saint-Kitts-et-Nevis,188,2013,Raisin,2620,vegetal,0.0,5.0,,
Saint-Kitts-et-Nevis,188,2013,"Fruits, Autres",2625,vegetal,3.0,51.0,0.51,0.51
Saint-Kitts-et-Nevis,188,2013,Café,2630,vegetal,0.0,1.0,,
Saint-Kitts-et-Nevis,188,2013,Feve de Cacao,2633,vegetal,0.0,5.0,0.41,0.41
Saint-Kitts-et-Nevis,188,2013,Thé,2635,vegetal,0.0,0.0,,
Saint-Kitts-et-Nevis,188,2013,Poivre,2640,vegetal,0.0,0.0,,
Saint-Kitts-et-Nevis,188,2013,"Épices, Autres",2645,vegetal,0.0,9.0,0.41,0.41
Saint-Kitts-et-Nevis,188,2013,Vin,2655,vegetal,0.0,9.0,,
Saint-Kitts-et-Nevis,188,2013,Bière,2656,vegetal,3.0,44.0,,
Saint-Kitts-et-Nevis,188,2013,Boissons Fermentés,2657,vegetal,0.0,2.0,,
Saint-Kitts-et-Nevis,188,2013,Boissons Alcooliques,2658,vegetal,0.0,24.0,,
Saint-Kitts-et-Nevis,188,2013,"Alcool, non Comestible",2659,vegetal,0.0,,,
Saint-Kitts-et-Nevis,188,2013,Aliments pour enfants,2680,vegetal,0.0,16.0,0.1,0.1
Saint-Kitts-et-Nevis,188,2013,Viande de Bovins,2731,animal,1.0,50.0,4.26,4.26
Saint-Kitts-et-Nevis,188,2013,Viande d'Ovins/Caprins,2732,animal,0.0,10.0,0.81,0.81
Saint-Kitts-et-Nevis,188,2013,Viande de Suides,2733,animal,0.0,51.0,4.82,4.82
Saint-Kitts-et-Nevis,188,2013,Viande de Volailles,2734,animal,4.0,189.0,11.87,11.87
Saint-Kitts-et-Nevis,188,2013,"Viande, Autre",2735,animal,0.0,24.0,1.52,1.52
Saint-Kitts-et-Nevis,188,2013,Abats Comestible,2736,animal,0.0,7.0,0.2,0.2
Saint-Kitts-et-Nevis,188,2013,Graisses Animales Crue,2737,animal,0.0,45.0,5.02,5.02
Saint-Kitts-et-Nevis,188,2013,"Beurre, Ghee",2740,animal,0.0,8.0,0.91,0.91
Saint-Kitts-et-Nevis,188,2013,Crème,2743,animal,0.0,0.0,0.0,0.0
Saint-Kitts-et-Nevis,188,2013,Oeufs,2744,animal,0.0,13.0,0.96,0.96
Saint-Kitts-et-Nevis,188,2013,Poissons Eau Douce,2761,animal,0.0,2.0,0.07,0.07
Saint-Kitts-et-Nevis,188,2013,Perciform,2762,animal,0.0,5.0,0.09,0.09
Saint-Kitts-et-Nevis,188,2013,Poissons Pelagiques,2763,animal,29.0,17.0,0.86,0.86
Saint-Kitts-et-Nevis,188,2013,"Poissons Marins, Autres",2764,animal,2.0,29.0,0.82,0.82
Saint-Kitts-et-Nevis,188,2013,Crustacés,2765,animal,0.0,3.0,0.03,0.03
Saint-Kitts-et-Nevis,188,2013,Cephalopodes,2766,animal,0.0,0.0,0.0,0.0
Saint-Kitts-et-Nevis,188,2013,"Mollusques, Autres",2767,animal,1.0,2.0,0.04,0.04
Saint-Kitts-et-Nevis,188,2013,Plantes Aquatiques,2775,animal,0.0,0.0,0.0,0.0
Saint-Kitts-et-Nevis,188,2013,Huiles de Poissons,2781,animal,0.0,0.0,0.0,0.0
Saint-Kitts-et-Nevis,188,2013,Huiles de Foie de Poisso,2782,animal,0.0,0.0,0.0,0.0
Saint-Kitts-et-Nevis,188,2013,Riz (Eq Blanchi),2805,vegetal,1.0,196.0,0.41,0.41
Saint-Kitts-et-Nevis,188,2013,Lait - Excl Beurre,2848,animal,5.0,215.0,7.05,7.05
Saint-Kitts-et-Nevis,188,2013,Miscellanees,2899,vegetal,,16.0,0.2,0.2
Sainte-Lucie,189,2013,Blé,2511,vegetal,18.0,676.0,2.23,2.23
Sainte-Lucie,189,2013,Orge,2513,vegetal,3.0,0.0,,
Sainte-Lucie,189,2013,Maïs,2514,vegetal,1.0,23.0,0.08,0.08
Sainte-Lucie,189,2013,Seigle,2515,vegetal,0.0,0.0,,
Sainte-Lucie,189,2013,Avoine,2516,vegetal,0.0,15.0,0.26,0.26
Sainte-Lucie,189,2013,"Céréales, Autres",2520,vegetal,0.0,1.0,,
Sainte-Lucie,189,2013,Pommes de Terre,2531,vegetal,2.0,19.0,0.03,0.03
Sainte-Lucie,189,2013,Manioc,2532,vegetal,1.0,15.0,0.05,0.05
Sainte-Lucie,189,2013,Patates douces,2533,vegetal,1.0,10.0,0.02,0.02
Sainte-Lucie,189,2013,"Racines, Nda",2534,vegetal,2.0,14.0,0.03,0.03
Sainte-Lucie,189,2013,Ignames,2535,vegetal,1.0,7.0,0.02,0.02
Sainte-Lucie,189,2013,"Sucre, canne",2536,vegetal,0.0,,,
Sainte-Lucie,189,2013,Sucre Eq Brut,2542,vegetal,7.0,371.0,,
Sainte-Lucie,189,2013,Edulcorants Autres,2543,vegetal,0.0,4.0,,
Sainte-Lucie,189,2013,Haricots,2546,vegetal,0.0,19.0,0.09,0.09
Sainte-Lucie,189,2013,Pois,2547,vegetal,1.0,32.0,0.17,0.17
Sainte-Lucie,189,2013,Légumineuses Autres,2549,vegetal,1.0,47.0,0.24,0.24
Sainte-Lucie,189,2013,Noix,2551,vegetal,0.0,4.0,0.32,0.32
Sainte-Lucie,189,2013,Soja,2555,vegetal,0.0,1.0,0.03,0.03
Sainte-Lucie,189,2013,Arachides Decortiquees,2556,vegetal,0.0,2.0,0.14,0.14
Sainte-Lucie,189,2013,Graines de tournesol,2557,vegetal,0.0,0.0,,
Sainte-Lucie,189,2013,Graines Colza/Moutarde,2558,vegetal,0.0,0.0,0.0,0.0
Sainte-Lucie,189,2013,Coco (Incl Coprah),2560,vegetal,14.0,23.0,2.17,2.17
Sainte-Lucie,189,2013,Sésame,2561,vegetal,0.0,0.0,,
Sainte-Lucie,189,2013,Palmistes,2562,vegetal,0.0,,,
Sainte-Lucie,189,2013,Olives,2563,vegetal,0.0,0.0,0.03,0.03
Sainte-Lucie,189,2013,"Plantes Oleiferes, Autre",2570,vegetal,0.0,2.0,0.09,0.09
Sainte-Lucie,189,2013,Huile de Soja,2571,vegetal,1.0,,,
Sainte-Lucie,189,2013,Huile d'Arachide,2572,vegetal,0.0,0.0,0.0,0.0
Sainte-Lucie,189,2013,Huile de Tournesol,2573,vegetal,0.0,0.0,0.02,0.02
Sainte-Lucie,189,2013,Huile de Palme,2577,vegetal,0.0,,,
Sainte-Lucie,189,2013,Huile de Coco,2578,vegetal,1.0,121.0,13.62,13.62
Sainte-Lucie,189,2013,Huile de Sésame,2579,vegetal,0.0,0.0,0.0,0.0
Sainte-Lucie,189,2013,Huile d'Olive,2580,vegetal,0.0,2.0,0.27,0.27
Sainte-Lucie,189,2013,Huile de Germe de Maïs,2582,vegetal,0.0,1.0,0.09,0.09
Sainte-Lucie,189,2013,Huil Plantes Oleif Autr,2586,vegetal,0.0,0.0,0.0,0.0
Sainte-Lucie,189,2013,Tomates,2601,vegetal,0.0,1.0,0.02,0.02
Sainte-Lucie,189,2013,Oignons,2602,vegetal,1.0,6.0,0.03,0.03
Sainte-Lucie,189,2013,"Légumes, Autres",2605,vegetal,4.0,17.0,0.08,0.08
Sainte-Lucie,189,2013,"Oranges, Mandarines",2611,vegetal,3.0,6.0,0.02,0.02
Sainte-Lucie,189,2013,Citrons & Limes,2612,vegetal,0.0,1.0,0.03,0.03
Sainte-Lucie,189,2013,Pamplemousse,2613,vegetal,1.0,3.0,0.02,0.02
Sainte-Lucie,189,2013,"Agrumes, Autres",2614,vegetal,0.0,0.0,,
Sainte-Lucie,189,2013,Bananes,2615,vegetal,10.0,28.0,0.05,0.05
Sainte-Lucie,189,2013,Bananes plantains,2616,vegetal,1.0,8.0,0.03,0.03
Sainte-Lucie,189,2013,Pommes,2617,vegetal,0.0,2.0,0.02,0.02
Sainte-Lucie,189,2013,Ananas,2618,vegetal,0.0,1.0,,
Sainte-Lucie,189,2013,Dattes,2619,vegetal,0.0,0.0,,
Sainte-Lucie,189,2013,Raisin,2620,vegetal,0.0,1.0,0.02,0.02
Sainte-Lucie,189,2013,"Fruits, Autres",2625,vegetal,9.0,47.0,0.41,0.41
Sainte-Lucie,189,2013,Café,2630,vegetal,0.0,0.0,,
Sainte-Lucie,189,2013,Feve de Cacao,2633,vegetal,0.0,13.0,1.28,1.28
Sainte-Lucie,189,2013,Thé,2635,vegetal,0.0,0.0,,
Sainte-Lucie,189,2013,Poivre,2640,vegetal,0.0,7.0,0.08,0.08
Sainte-Lucie,189,2013,Piments,2641,vegetal,0.0,0.0,,
Sainte-Lucie,189,2013,Girofles,2642,vegetal,0.0,0.0,,
Sainte-Lucie,189,2013,"Épices, Autres",2645,vegetal,0.0,14.0,0.69,0.69
Sainte-Lucie,189,2013,Vin,2655,vegetal,1.0,12.0,,
Sainte-Lucie,189,2013,Bière,2656,vegetal,10.0,50.0,,
Sainte-Lucie,189,2013,Boissons Fermentés,2657,vegetal,0.0,1.0,,
Sainte-Lucie,189,2013,Boissons Alcooliques,2658,vegetal,1.0,56.0,,
Sainte-Lucie,189,2013,"Alcool, non Comestible",2659,vegetal,0.0,,,
Sainte-Lucie,189,2013,Aliments pour enfants,2680,vegetal,0.0,1.0,0.0,0.0
Sainte-Lucie,189,2013,Viande de Bovins,2731,animal,1.0,22.0,1.35,1.35
Sainte-Lucie,189,2013,Viande d'Ovins/Caprins,2732,animal,0.0,15.0,1.1,1.1
Sainte-Lucie,189,2013,Viande de Suides,2733,animal,4.0,152.0,13.71,13.71
Sainte-Lucie,189,2013,Viande de Volailles,2734,animal,13.0,293.0,21.84,21.84
Sainte-Lucie,189,2013,"Viande, Autre",2735,animal,0.0,1.0,0.08,0.08
Sainte-Lucie,189,2013,Abats Comestible,2736,animal,1.0,13.0,0.38,0.38
Sainte-Lucie,189,2013,Graisses Animales Crue,2737,animal,0.0,49.0,5.42,5.42
Sainte-Lucie,189,2013,"Beurre, Ghee",2740,animal,0.0,14.0,1.58,1.58
Sainte-Lucie,189,2013,Crème,2743,animal,0.0,2.0,0.17,0.17
Sainte-Lucie,189,2013,Oeufs,2744,animal,1.0,11.0,0.75,0.75
Sainte-Lucie,189,2013,Miel,2745,vegetal,0.0,0.0,,
Sainte-Lucie,189,2013,Poissons Eau Douce,2761,animal,0.0,0.0,0.01,0.01
Sainte-Lucie,189,2013,Perciform,2762,animal,0.0,2.0,0.03,0.03
Sainte-Lucie,189,2013,Poissons Pelagiques,2763,animal,2.0,27.0,1.28,1.28
Sainte-Lucie,189,2013,"Poissons Marins, Autres",2764,animal,1.0,12.0,0.34,0.34
Sainte-Lucie,189,2013,Crustacés,2765,animal,0.0,1.0,0.01,0.01
Sainte-Lucie,189,2013,Cephalopodes,2766,animal,0.0,0.0,0.0,0.0
Sainte-Lucie,189,2013,"Mollusques, Autres",2767,animal,0.0,1.0,0.01,0.01
Sainte-Lucie,189,2013,Plantes Aquatiques,2775,animal,0.0,0.0,0.0,0.0
Sainte-Lucie,189,2013,Huiles de Poissons,2781,animal,0.0,0.0,0.0,0.0
Sainte-Lucie,189,2013,Huiles de Foie de Poisso,2782,animal,0.0,0.0,0.0,0.0
Sainte-Lucie,189,2013,Riz (Eq Blanchi),2805,vegetal,3.0,115.0,0.44,0.44
Sainte-Lucie,189,2013,Lait - Excl Beurre,2848,animal,15.0,154.0,7.83,7.83
Sainte-Lucie,189,2013,Miscellanees,2899,vegetal,,21.0,0.26,0.26
Saint-Vincent-et-les Grenadines,191,2013,Blé,2511,vegetal,12.0,562.0,3.87,3.87
Saint-Vincent-et-les Grenadines,191,2013,Orge,2513,vegetal,2.0,,,
Saint-Vincent-et-les Grenadines,191,2013,Maïs,2514,vegetal,7.0,85.0,0.28,0.28
Saint-Vincent-et-les Grenadines,191,2013,Seigle,2515,vegetal,0.0,,,
Saint-Vincent-et-les Grenadines,191,2013,Avoine,2516,vegetal,0.0,1.0,,
Saint-Vincent-et-les Grenadines,191,2013,"Céréales, Autres",2520,vegetal,0.0,0.0,0.0,0.0
Saint-Vincent-et-les Grenadines,191,2013,Pommes de Terre,2531,vegetal,1.0,14.0,0.0,0.0
Saint-Vincent-et-les Grenadines,191,2013,Manioc,2532,vegetal,1.0,7.0,0.03,0.03
Saint-Vincent-et-les Grenadines,191,2013,Patates douces,2533,vegetal,1.0,21.0,0.05,0.05
Saint-Vincent-et-les Grenadines,191,2013,"Racines, Nda",2534,vegetal,6.0,105.0,0.23,0.23
Saint-Vincent-et-les Grenadines,191,2013,Ignames,2535,vegetal,3.0,19.0,0.05,0.05
Saint-Vincent-et-les Grenadines,191,2013,"Sucre, canne",2536,vegetal,18.0,,,
Saint-Vincent-et-les Grenadines,191,2013,Sucre Eq Brut,2542,vegetal,7.0,428.0,,
Saint-Vincent-et-les Grenadines,191,2013,Edulcorants Autres,2543,vegetal,0.0,1.0,,
Saint-Vincent-et-les Grenadines,191,2013,Haricots,2546,vegetal,0.0,0.0,,
Saint-Vincent-et-les Grenadines,191,2013,Pois,2547,vegetal,0.0,5.0,0.03,0.03
Saint-Vincent-et-les Grenadines,191,2013,Légumineuses Autres,2549,vegetal,1.0,80.0,0.45,0.45
Saint-Vincent-et-les Grenadines,191,2013,Noix,2551,vegetal,0.0,8.0,0.75,0.75
Saint-Vincent-et-les Grenadines,191,2013,Soja,2555,vegetal,0.0,0.0,0.0,0.0
Saint-Vincent-et-les Grenadines,191,2013,Arachides Decortiquees,2556,vegetal,0.0,5.0,0.43,0.43
Saint-Vincent-et-les Grenadines,191,2013,Graines Colza/Moutarde,2558,vegetal,0.0,0.0,0.0,0.0
Saint-Vincent-et-les Grenadines,191,2013,Graines de coton,2559,vegetal,0.0,,,
Saint-Vincent-et-les Grenadines,191,2013,Coco (Incl Coprah),2560,vegetal,3.0,14.0,1.31,1.31
Saint-Vincent-et-les Grenadines,191,2013,Sésame,2561,vegetal,,0.0,,
Saint-Vincent-et-les Grenadines,191,2013,Olives,2563,vegetal,0.0,0.0,,
Saint-Vincent-et-les Grenadines,191,2013,"Plantes Oleiferes, Autre",2570,vegetal,0.0,,,
Saint-Vincent-et-les Grenadines,191,2013,Huile de Soja,2571,vegetal,0.0,85.0,9.58,9.58
Saint-Vincent-et-les Grenadines,191,2013,Huile d'Arachide,2572,vegetal,0.0,12.0,1.38,1.38
Saint-Vincent-et-les Grenadines,191,2013,Huile Graines de Coton,2575,vegetal,0.0,0.0,0.0,0.0
Saint-Vincent-et-les Grenadines,191,2013,Huile de Coco,2578,vegetal,0.0,63.0,7.16,7.16
Saint-Vincent-et-les Grenadines,191,2013,Huile de Sésame,2579,vegetal,,0.0,,
Saint-Vincent-et-les Grenadines,191,2013,Huile d'Olive,2580,vegetal,0.0,5.0,0.6,0.6
Saint-Vincent-et-les Grenadines,191,2013,Huile de Germe de Maïs,2582,vegetal,0.0,0.0,0.05,0.05
Saint-Vincent-et-les Grenadines,191,2013,Huil Plantes Oleif Autr,2586,vegetal,1.0,65.0,7.31,7.31
Saint-Vincent-et-les Grenadines,191,2013,Tomates,2601,vegetal,0.0,0.0,,
Saint-Vincent-et-les Grenadines,191,2013,Oignons,2602,vegetal,0.0,2.0,0.03,0.03
Saint-Vincent-et-les Grenadines,191,2013,"Légumes, Autres",2605,vegetal,5.0,33.0,0.23,0.23
Saint-Vincent-et-les Grenadines,191,2013,"Oranges, Mandarines",2611,vegetal,6.0,30.0,0.05,0.05
Saint-Vincent-et-les Grenadines,191,2013,Citrons & Limes,2612,vegetal,1.0,3.0,0.05,0.05
Saint-Vincent-et-les Grenadines,191,2013,Pamplemousse,2613,vegetal,0.0,1.0,,
Saint-Vincent-et-les Grenadines,191,2013,"Agrumes, Autres",2614,vegetal,0.0,0.0,,
Saint-Vincent-et-les Grenadines,191,2013,Bananes,2615,vegetal,27.0,44.0,0.23,0.23
Saint-Vincent-et-les Grenadines,191,2013,Bananes plantains,2616,vegetal,2.0,42.0,0.18,0.18
Saint-Vincent-et-les Grenadines,191,2013,Pommes,2617,vegetal,2.0,17.0,0.1,0.1
Saint-Vincent-et-les Grenadines,191,2013,Ananas,2618,vegetal,0.0,1.0,,
Saint-Vincent-et-les Grenadines,191,2013,Dattes,2619,vegetal,0.0,0.0,,
Saint-Vincent-et-les Grenadines,191,2013,Raisin,2620,vegetal,0.0,1.0,,
Saint-Vincent-et-les Grenadines,191,2013,"Fruits, Autres",2625,vegetal,6.0,70.0,1.08,1.08
Saint-Vincent-et-les Grenadines,191,2013,Café,2630,vegetal,0.0,2.0,,
Saint-Vincent-et-les Grenadines,191,2013,Feve de Cacao,2633,vegetal,0.0,29.0,2.79,2.79
Saint-Vincent-et-les Grenadines,191,2013,Thé,2635,vegetal,0.0,0.0,,
Saint-Vincent-et-les Grenadines,191,2013,Poivre,2640,vegetal,0.0,0.0,,
Saint-Vincent-et-les Grenadines,191,2013,Piments,2641,vegetal,0.0,0.0,,
Saint-Vincent-et-les Grenadines,191,2013,Girofles,2642,vegetal,0.0,0.0,,
Saint-Vincent-et-les Grenadines,191,2013,"Épices, Autres",2645,vegetal,1.0,41.0,2.41,2.41
Saint-Vincent-et-les Grenadines,191,2013,Vin,2655,vegetal,0.0,4.0,,
Saint-Vincent-et-les Grenadines,191,2013,Bière,2656,vegetal,3.0,33.0,,
Saint-Vincent-et-les Grenadines,191,2013,Boissons Fermentés,2657,vegetal,0.0,0.0,,
Saint-Vincent-et-les Grenadines,191,2013,Boissons Alcooliques,2658,vegetal,1.0,77.0,,
Saint-Vincent-et-les Grenadines,191,2013,"Alcool, non Comestible",2659,vegetal,0.0,,,
Saint-Vincent-et-les Grenadines,191,2013,Aliments pour enfants,2680,vegetal,0.0,0.0,0.0,0.0
Saint-Vincent-et-les Grenadines,191,2013,Viande de Bovins,2731,animal,1.0,50.0,4.2,4.2
Saint-Vincent-et-les Grenadines,191,2013,Viande d'Ovins/Caprins,2732,animal,0.0,4.0,0.33,0.33
Saint-Vincent-et-les Grenadines,191,2013,Viande de Suides,2733,animal,1.0,89.0,8.34,8.34
Saint-Vincent-et-les Grenadines,191,2013,Viande de Volailles,2734,animal,8.0,244.0,15.11,15.11
Saint-Vincent-et-les Grenadines,191,2013,"Viande, Autre",2735,animal,0.0,0.0,0.0,0.0
Saint-Vincent-et-les Grenadines,191,2013,Abats Comestible,2736,animal,0.0,2.0,0.08,0.08
Saint-Vincent-et-les Grenadines,191,2013,Graisses Animales Crue,2737,animal,0.0,6.0,0.7,0.7
Saint-Vincent-et-les Grenadines,191,2013,"Beurre, Ghee",2740,animal,0.0,4.0,0.43,0.43
Saint-Vincent-et-les Grenadines,191,2013,Crème,2743,animal,0.0,0.0,0.03,0.03
Saint-Vincent-et-les Grenadines,191,2013,Oeufs,2744,animal,1.0,20.0,1.43,1.43
